"room_id","topic","duplicate_statement_id","duplicate_text","duplicate_timestamp","target_statement_id","target_text","target_timestamp","similarity","target_was_already_duplicate"
"fksripew6vimocyncyw","Scalability test room","au445k7ghi7mocyndph","Remote work has permanently changed how we use office space","1777041272421","2l12sa9n8k8mocyndph","Remote work has permanently changed how we use office space","1777038235211","1","false"
"fksripew6vimocyncyw","Scalability test room","xo1z0yqkalmocyndpg","Green spaces improve mental health in urban environments","1777041273546","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","ms804dcnnmlmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041274370","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","nmz44xeqwrgmocyndpg","Noise ordinances should be stricter in residential zones","1777041279292","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","5u9iu65w59jmocyndpg","Community gardens strengthen neighborhood social bonds","1777041285017","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","103gr4aj8dymocyndpg","Community gardens strengthen neighborhood social bonds","1777041288338","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","o8ach3ulmimocyndpg","Pedestrian-first street design reduces traffic accidents","1777041289644","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","xlh1zui8obnmocyndph","Trees on residential streets should be protected by law","1777041301352","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","lftpebdtxsmmocyndph","The city should invest more in public transit infrastructure","1777041302476","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
"fksripew6vimocyncyw","Scalability test room","8190m5xn23jmocyndpg","Trees on residential streets should be protected by law","1777041306290","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","7ux90k0ryxpmocyndph","Local businesses deserve priority over national chains","1777041306941","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","acbpi8m6lyimocyndpg","Urban density reduces per-capita carbon footprint","1777041307945","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","oa73q8mhmxmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041309922","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","cn20i8i5x7jmocyndph","Solar panels should be required on all new construction","1777041313561","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","wf9sdlbaxccmocyndpg","Noise ordinances should be stricter in residential zones","1777041313883","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","6fv6dkfx7m3mocyndpg","Farmers markets support local food systems","1777041318316","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","bazljoc0qo8mocyndph","Bike lanes should replace parking on main streets","1777041318892","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","962byytdsrnmocyndpg","Noise ordinances should be stricter in residential zones","1777041318901","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","riymb0x3p1emocyndpg","Green spaces improve mental health in urban environments","1777041319918","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","r07x3yox5eqmocyndph","Affordable housing quotas should apply to all new developments","1777041324149","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","l4ktfo1ti1smocyndph","Pedestrian-first street design reduces traffic accidents","1777041325214","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","3iq0zchwo5vmocyndph","Food trucks add vibrancy to urban commercial corridors","1777041329371","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","i3196m7e4snmocyndph","Public libraries are essential community infrastructure","1777041332045","a8un82hevjmocyndph","Public libraries are essential community infrastructure","1777038298788","1","false"
"fksripew6vimocyncyw","Scalability test room","gdov7v8y81jmocyndpg","Remote work has permanently changed how we use office space","1777041333142","2l12sa9n8k8mocyndph","Remote work has permanently changed how we use office space","1777038235211","1","false"
"fksripew6vimocyncyw","Scalability test room","hgft19tvyfamocyndph","Solar panels should be required on all new construction","1777041336779","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","6wfe1ej8op4mocyndph","Rent control protects long-term residents from displacement","1777041337229","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","5ssqudypxmhmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041340563","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","ufagvzb0bsemocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041344609","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","e8fg53ea0gmocyndph","Historic preservation limits necessary urban growth","1777041344707","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
"fksripew6vimocyncyw","Scalability test room","blpk3z2v965mocyndph","Noise ordinances should be stricter in residential zones","1777041345875","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","ti385s8txemocyndph","Green spaces improve mental health in urban environments","1777041354188","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","i5p7ypfwy2mocyndpg","Public libraries are essential community infrastructure","1777041355679","a8un82hevjmocyndph","Public libraries are essential community infrastructure","1777038298788","1","false"
"fksripew6vimocyncyw","Scalability test room","tvw6ip1xkqqmocyndpg","Street parking fees should fund public transportation","1777041358098","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","3a18zubk6qjmocyndpg","Green spaces improve mental health in urban environments","1777041361862","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","1glc79sjtiqmocyndpg","Rent control protects long-term residents from displacement","1777041362819","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","ayvh8nu3r0gmocyndpg","Remote work has permanently changed how we use office space","1777041372337","2l12sa9n8k8mocyndph","Remote work has permanently changed how we use office space","1777038235211","1","false"
"fksripew6vimocyncyw","Scalability test room","uix4sjgu9xmocyndph","Affordable housing quotas should apply to all new developments","1777041388795","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","etbg1rvnrzmocyndpg","Rent control protects long-term residents from displacement","1777041388926","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","nd2si7v7fpdmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777041390747","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","s3fso246koimocyndpg","Farmers markets support local food systems","1777041394651","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","kszqqiv88vmocyndpg","Public libraries are essential community infrastructure","1777041400289","a8un82hevjmocyndph","Public libraries are essential community infrastructure","1777038298788","1","false"
"fksripew6vimocyncyw","Scalability test room","qwd9mu9m75mocyndph","Farmers markets support local food systems","1777041400414","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","a71lavsa2p7mocyndpg","Trees on residential streets should be protected by law","1777041406328","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","6ux8muvia5mocyndph","Electric vehicle charging should be publicly funded","1777041407239","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","cdbp91mzybemocyndpg","Public libraries are essential community infrastructure","1777041414486","a8un82hevjmocyndph","Public libraries are essential community infrastructure","1777038298788","1","false"
"fksripew6vimocyncyw","Scalability test room","sojem6zyxrmocyndpg","Local businesses deserve priority over national chains","1777041416094","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","8ngeixfke8mocyndpg","Local businesses deserve priority over national chains","1777041418030","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","e67sy7gcumocyndph","Solar panels should be required on all new construction","1777041424962","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","8nfpibx2pg4mocyndpg","Affordable housing quotas should apply to all new developments","1777041427369","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","q58iwujhqmomocyndpg","Electric vehicle charging should be publicly funded","1777041427686","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","7s4e9pqolzdmocyndph","Trees on residential streets should be protected by law","1777041438746","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","evswra8a0ikmocyndpg","Noise ordinances should be stricter in residential zones","1777041441809","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","jvn548c6n9mmocyndph","Mixed-use zoning makes neighborhoods more livable","1777041457684","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","9g2bhiwfnqemocyndpg","Historic preservation limits necessary urban growth","1777041458516","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
"fksripew6vimocyncyw","Scalability test room","xoeitbjg29cmocyndpg","Green spaces improve mental health in urban environments","1777041459403","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","ws4cqc3l7fmocyndpg","Green spaces improve mental health in urban environments","1777041464400","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","hv666s00zlmocyndpg","Local businesses deserve priority over national chains","1777041465521","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","o4lsypkxmffmocyndph","Electric vehicle charging should be publicly funded","1777041467235","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","lp5utbq47hmocyndpg","Bike lanes should replace parking on main streets","1777041467735","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","yiqb53re1zmocyndpg","Street parking fees should fund public transportation","1777041469866","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","0fhwv2v0zrwrmocyndph","Street parking fees should fund public transportation","1777041470909","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","50pg9e830ojmocyndph","Green spaces improve mental health in urban environments","1777041475736","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","n9d8vces348mocyndph","The city should invest more in public transit infrastructure","1777041476517","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
"fksripew6vimocyncyw","Scalability test room","4lc1y2ot8vamocyndph","Trees on residential streets should be protected by law","1777041482410","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","qdimfh7wxumocyndph","Mixed-use zoning makes neighborhoods more livable","1777041484622","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","lmua4p83wlmocyndpg","Bike lanes should replace parking on main streets","1777041488165","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","tqep4297w3mocyndpg","Street parking fees should fund public transportation","1777041488496","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","uoh3obgi3cjmocyndpg","Urban density reduces per-capita carbon footprint","1777041488858","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","uqdtoura8pmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041495267","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","a1czvodxmimocyndph","Green spaces improve mental health in urban environments","1777041507564","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","nmtlt2s443qmocyndpg","Solar panels should be required on all new construction","1777041518567","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","nzyvou05yvmocyndph","Affordable housing quotas should apply to all new developments","1777041524379","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","lkoelfubmfmocyndph","Local businesses deserve priority over national chains","1777041528040","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","l7ubc5a4a2cmocyndph","Noise ordinances should be stricter in residential zones","1777041528447","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","i19g6wxnwunmocyndpg","Solar panels should be required on all new construction","1777041531951","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","oovd7g3vsfmocyndph","Pedestrian-first street design reduces traffic accidents","1777041533393","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","h9sqlx3btnbmocyndph","Green spaces improve mental health in urban environments","1777041553356","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","rs30huy58wmocyndpg","Local businesses deserve priority over national chains","1777041555012","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","ju6l93pxosmmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041560108","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","6b4ufweofrcmocyndph","Trees on residential streets should be protected by law","1777041562888","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","mdebmz215hmmocyndph","Farmers markets support local food systems","1777041568721","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","ps6ory2wy0bmocyndph","Noise ordinances should be stricter in residential zones","1777041577721","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","c0dtkgrv76umocyndph","Pedestrian-first street design reduces traffic accidents","1777041580049","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","fz02d6bodpmmocyndph","Rent control protects long-term residents from displacement","1777041580697","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","4fg53ukq0ismocyndpg","Electric vehicle charging should be publicly funded","1777041588731","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","enw84e05tnmocyndpg","Rent control protects long-term residents from displacement","1777041593863","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","m7ubbg53rnomocyndph","Remote work has permanently changed how we use office space","1777041595215","2l12sa9n8k8mocyndph","Remote work has permanently changed how we use office space","1777038235211","1","false"
"fksripew6vimocyncyw","Scalability test room","3ozegv9nvocmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041602326","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","pzmm9tv000hmocyndph","Pedestrian-first street design reduces traffic accidents","1777041602383","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","ri9cz9net8amocyndpg","Affordable housing quotas should apply to all new developments","1777041603748","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","bsn8qjxtn4kmocyndph","Affordable housing quotas should apply to all new developments","1777041605150","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","h4qiv22vbbomocyndph","Community gardens strengthen neighborhood social bonds","1777041608175","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","mibsvxh28remocyndph","Affordable housing quotas should apply to all new developments","1777041612924","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","bafm41gsdfdmocyndph","Electric vehicle charging should be publicly funded","1777041616854","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","yisd4monslhmocyndpg","Historic preservation limits necessary urban growth","1777041624362","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
"fksripew6vimocyncyw","Scalability test room","qg8qz8txd1mocyndpi","Urban density reduces per-capita carbon footprint","1777041625604","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","qd475zcotcmocyndph","Trees on residential streets should be protected by law","1777041625628","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","hrwbhdfiicrmocyndpg","Trees on residential streets should be protected by law","1777041629631","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","y2nnyb7kyjimocyndpi","Public libraries are essential community infrastructure","1777041632323","a8un82hevjmocyndph","Public libraries are essential community infrastructure","1777038298788","1","false"
"fksripew6vimocyncyw","Scalability test room","et66trmejjkmocyndpg","Urban density reduces per-capita carbon footprint","1777041633232","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","nbyq2ugyogmocyndpg","Bike lanes should replace parking on main streets","1777041634749","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","tp5bq61a2wmocyndph","Urban density reduces per-capita carbon footprint","1777041635833","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","1m6b8ch80kpmocyndph","Farmers markets support local food systems","1777041636846","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","eslwktcathdmocyndpg","Community gardens strengthen neighborhood social bonds","1777041640649","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","l2o74xu7wemocyndph","Mixed-use zoning makes neighborhoods more livable","1777041641972","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","n5y0urwgvn9mocyndpg","Community gardens strengthen neighborhood social bonds","1777041646564","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","i7rqjupxssmocyndph","Mixed-use zoning makes neighborhoods more livable","1777041651022","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","w92sjle4zfmocyndpg","Pedestrian-first street design reduces traffic accidents","1777041662536","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","ut0qtplo0xmocyndpg","Farmers markets support local food systems","1777041668253","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","wo4chpxv99mocyndpg","Local businesses deserve priority over national chains","1777041668629","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","pfkrwzjq45mocyndph","Community gardens strengthen neighborhood social bonds","1777041678382","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","jmqwyq8wenmocyndpg","Bike lanes should replace parking on main streets","1777041688046","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","zdeyl63gilmmocyndph","Bike lanes should replace parking on main streets","1777041696005","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","85iv3uob4humocyndpg","Historic preservation limits necessary urban growth","1777041697900","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
"fksripew6vimocyncyw","Scalability test room","cy4t5s2v23qmocyndpg","Affordable housing quotas should apply to all new developments","1777041700457","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","8mk8zbepyhsmocyndpg","Affordable housing quotas should apply to all new developments","1777041704534","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","oohdpor1jvqmocyndph","Bike lanes should replace parking on main streets","1777041712635","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","6d60v2voh75mocyndph","Urban density reduces per-capita carbon footprint","1777041715558","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","v5uzdydr1emocyndpg","Remote work has permanently changed how we use office space","1777041716777","2l12sa9n8k8mocyndph","Remote work has permanently changed how we use office space","1777038235211","1","false"
"fksripew6vimocyncyw","Scalability test room","n15xs257kmmmocyndpg","The city should invest more in public transit infrastructure","1777041717370","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
"fksripew6vimocyncyw","Scalability test room","wn6jkew4ofgmocyndpg","The city should invest more in public transit infrastructure","1777041722274","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
"fksripew6vimocyncyw","Scalability test room","ghg3ow7eix7mocyndpg","Trees on residential streets should be protected by law","1777041722447","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","fz9tpwjnz3wmocyndpg","Community gardens strengthen neighborhood social bonds","1777041722620","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","llechsyyu3mocyndph","Mixed-use zoning makes neighborhoods more livable","1777041734710","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","8ufd8sh5nqamocyndph","Farmers markets support local food systems","1777041734976","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","u0ba8eyvoanmocyndpg","Public libraries are essential community infrastructure","1777041735989","a8un82hevjmocyndph","Public libraries are essential community infrastructure","1777038298788","1","false"
"fksripew6vimocyncyw","Scalability test room","6v6653dathmmocyndpg","Public libraries are essential community infrastructure","1777041737712","a8un82hevjmocyndph","Public libraries are essential community infrastructure","1777038298788","1","false"
"fksripew6vimocyncyw","Scalability test room","8e9dnon9lyemocyndph","The city should invest more in public transit infrastructure","1777041740131","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
"fksripew6vimocyncyw","Scalability test room","lkyoba696smocyndph","Pedestrian-first street design reduces traffic accidents","1777041744233","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","mwk2wffhkbnmocyndpg","Food trucks add vibrancy to urban commercial corridors","1777041745465","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","k8f4qfqt3thmocyndpg","Urban density reduces per-capita carbon footprint","1777041749152","vijo8zfil3mocyndph","Urban density reduces per-capita carbon footprint","1777038231228","1","false"
"fksripew6vimocyncyw","Scalability test room","8tddbj083bpmocyndpg","Local businesses deserve priority over national chains","1777041750248","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","ry5yuwpttzmocyndph","Bike lanes should replace parking on main streets","1777041750379","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","c5nkxv51jfbmocyndph","Green spaces improve mental health in urban environments","1777041750845","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","3m9x2hiteqnmocyndpg","Affordable housing quotas should apply to all new developments","1777041752781","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","2nzp9ly7tmsmocyndpg","Historic preservation limits necessary urban growth","1777041754638","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
