"room_id","topic","statement_id","statement_text","timestamp"
"a5ef4ukat2bmj204f5f","What makes Temescal a great place to live, work & study, and how can it be improved?","vqbf4uptrxmj204f5g","Advocate for addressing homeless encampments in the neighborhood.","1765491613239"
"a5ef4ukat2bmj204f5f","What makes Temescal a great place to live, work & study, and how can it be improved?","bnn7pw0sqk5mj204f5g","How can we leverage city resources to deal with graffiti and trash?","1765491613240"
"a5ef4ukat2bmj204f5f","What makes Temescal a great place to live, work & study, and how can it be improved?","cqrfyvc3axmj204f5g","Collaborate with the neighborhood schools to enlist students to participate in cleaning trash in the neighborhood. Provide credit or food","1765491613241"
"a5ef4ukat2bmj204f5f","What makes Temescal a great place to live, work & study, and how can it be improved?","5b2xjm7v91tmj204f5g","We need a flashing yellow crossing light at 51st and Lawton","1765491613242"
"okcx7g8k02miz1x2ga","Is dunking Oreos in orange juice the best way to eat them?","pub4kcbw9oomiz1x2rk","The best way to eat Oreos is to dunk them in orange juice.","1765313231168"
"okcx7g8k02miz1x2ga","Is dunking Oreos in orange juice the best way to eat them?","aj75h7sra58mj4ni5yq","Only a sociopath would do this","1765651817906"
"okcx7g8k02miz1x2ga","Is dunking Oreos in orange juice the best way to eat them?","uyu2wzkrujmj4od4kp","I've never tried this to be honest","1765653262441"
"okcx7g8k02miz1x2ga","Is dunking Oreos in orange juice the best way to eat them?","a5c5riym4qmj4oki2n","I don't like dunking at all, even in milk","1765653606527"
"okcx7g8k02miz1x2ga","Is dunking Oreos in orange juice the best way to eat them?","gkuazh4gva6mj69k7e6","Chocolate and orange can be a delicious combination","1765749330798"
"7byow9lydtmiz01db9","Should cars be banned entirely from the Georgetown Trader Joe's parking lot?","9otwzoon7mhmiz01djh","They should ban cars entirely.","1765310072525"
"7byow9lydtmiz01db9","Should cars be banned entirely from the Georgetown Trader Joe's parking lot?","ay8qkoc331omiz01djh","The Georgetown Trader Joe's parking lot is a nightmare.","1765310072525"
"yeit20wgoqmiypykqi","I wish there was a library more conveniently located north of Dupont Circle","69c47groy1bmiypylbf","The nearest library from Columbia Heights is a 25-minute walk - that's just not accessible for families with young kids or elderly residents.","1765293146475"
"yeit20wgoqmiypykqi","I wish there was a library more conveniently located north of Dupont Circle","r2k7yckgwrmmiypylbf","DCPL already operates 26 branches on a tight budget - we need to focus on maintaining existing libraries rather than building new ones.","1765293146476"
"yeit20wgoqmiypykqi","I wish there was a library more conveniently located north of Dupont Circle","ch53gpkbv6miypylbf","A library branch near 14th & Park Road could serve Adams Morgan, Columbia Heights, and Mt Pleasant - three dense neighborhoods with zero library access.","1765293146477"
"yeit20wgoqmiypykqi","I wish there was a library more conveniently located north of Dupont Circle","fwmjem46tvdmiypylbf","I'm a remote worker who would love a library workspace north of Dupont - all the coffee shops are packed and loud.","1765293146478"
"yeit20wgoqmiypykqi","I wish there was a library more conveniently located north of Dupont Circle","kdt8dmqyfbmiypylbf","Real estate costs in that area are astronomical - a new library branch would need millions in acquisition and construction funding.","1765293146479"
"yeit20wgoqmiypykqi","I wish there was a library more conveniently located north of Dupont Circle","7p3tf6w5houmiypylbf","Kids in these neighborhoods shouldn't have to take two buses to get to a library for homework help or summer reading programs.","1765293146480"
"yeit20wgoqmiypykqi","I wish there was a library more conveniently located north of Dupont Circle","9n1ov5riekmiypylbf","Mobile library services or pop-up reading rooms could serve this area at a fraction of the cost of a permanent branch.","1765293146481"
"yeit20wgoqmiypykqi","I wish there was a library more conveniently located north of Dupont Circle","ld9z94z2nxcmiypylbf","Libraries aren't just about books anymore - they're community centers, job search hubs, and safe spaces. North of Dupont needs this.","1765293146482"
"b599hohvnjumiyonfah","I wish there was a library more conveniently located north of Dupont Circle","whnp8kpu7cmiyong6i","The nearest library from Columbia Heights is a 25-minute walk - that's just not accessible for families with young kids or elderly residents.","1765290946986"
"b599hohvnjumiyonfah","I wish there was a library more conveniently located north of Dupont Circle","3mbfsvmc2ymiyong6i","DCPL already operates 26 branches on a tight budget - we need to focus on maintaining existing libraries rather than building new ones.","1765290946987"
"b599hohvnjumiyonfah","I wish there was a library more conveniently located north of Dupont Circle","kl0iuhtl208miyong6i","A library branch near 14th & Park Road could serve Adams Morgan, Columbia Heights, and Mt Pleasant - three dense neighborhoods with zero library access.","1765290946988"
"b599hohvnjumiyonfah","I wish there was a library more conveniently located north of Dupont Circle","1h4udawvxipmiyong6i","I'm a remote worker who would love a library workspace north of Dupont - all the coffee shops are packed and loud.","1765290946989"
"b599hohvnjumiyonfah","I wish there was a library more conveniently located north of Dupont Circle","9zcwgi5hudimiyong6i","Real estate costs in that area are astronomical - a new library branch would need millions in acquisition and construction funding.","1765290946990"
"b599hohvnjumiyonfah","I wish there was a library more conveniently located north of Dupont Circle","ulalwrkk6ammiyong6i","Kids in these neighborhoods shouldn't have to take two buses to get to a library for homework help or summer reading programs.","1765290946991"
"b599hohvnjumiyonfah","I wish there was a library more conveniently located north of Dupont Circle","gydgs5sodctmiyong6i","Mobile library services or pop-up reading rooms could serve this area at a fraction of the cost of a permanent branch.","1765290946992"
"b599hohvnjumiyonfah","I wish there was a library more conveniently located north of Dupont Circle","ijbjgvbrn1miyong6i","Libraries aren't just about books anymore - they're community centers, job search hubs, and safe spaces. North of Dupont needs this.","1765290946993"
"4n9x4lyodg9mixh5k93","Should DC ban right turns on red everywhere or just in some places?","90dmzg9lvo6mixh5kau","it's dangerous for pedestrians and bikers","1765217889030"
"4n9x4lyodg9mixh5k93","Should DC ban right turns on red everywhere or just in some places?","dld3o4t2c7cmixh5kau","drivers can't handle it","1765217889030"
"4n9x4lyodg9mixh5k93","Should DC ban right turns on red everywhere or just in some places?","e6fck3cxv9cmixh5kau","it's getting more and more bike friendly, let's keep it up","1765217889030"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","nwa49r824zjmixgv01k","The nearest library from Columbia Heights is a 25-minute walk - that's just not accessible for families with young kids or elderly residents.","1765217396216"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","2qxbuyp6n0pmixgv01k","DCPL already operates 26 branches on a tight budget - we need to focus on maintaining existing libraries rather than building new ones.","1765217396217"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","wu7jqgj50qmixgv01k","A library branch near 14th & Park Road could serve Adams Morgan, Columbia Heights, and Mt Pleasant - three dense neighborhoods with zero library access.","1765217396218"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","mj99iatbsvmixgv01k","I'm a remote worker who would love a library workspace north of Dupont - all the coffee shops are packed and loud.","1765217396219"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","4x6rvu5kromixgv01k","Real estate costs in that area are astronomical - a new library branch would need millions in acquisition and construction funding.","1765217396220"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","yhm9eg7c6pmixgv01k","Kids in these neighborhoods shouldn't have to take two buses to get to a library for homework help or summer reading programs.","1765217396221"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","w0drwunj28mixgv01k","Mobile library services or pop-up reading rooms could serve this area at a fraction of the cost of a permanent branch.","1765217396222"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","8tlv34zfewxmixgv01k","Libraries aren't just about books anymore - they're community centers, job search hubs, and safe spaces. North of Dupont needs this.","1765217396223"
"6xw5cnlg3d9mixguzg0","I wish there was a library more conveniently located north of Dupont Circle","fjhxjx3jmbemixh0k5i","We need more libraries in general!","1765217655558"
"pzxtpay4xmikwz8vn","I wish there was a library more conveniently located north of Dupont Circle","uej57cxgt8hmikwz9st","The nearest library from Columbia Heights is a 25-minute walk - that's just not accessible for families with young kids or elderly residents.","1764458409053"
"pzxtpay4xmikwz8vn","I wish there was a library more conveniently located north of Dupont Circle","zd1830vwh8kmikwz9st","DCPL already operates 26 branches on a tight budget - we need to focus on maintaining existing libraries rather than building new ones.","1764458409054"
"pzxtpay4xmikwz8vn","I wish there was a library more conveniently located north of Dupont Circle","zcd4tjiubfmikwz9st","A library branch near 14th & Park Road could serve Adams Morgan, Columbia Heights, and Mt Pleasant - three dense neighborhoods with zero library access.","1764458409055"
"pzxtpay4xmikwz8vn","I wish there was a library more conveniently located north of Dupont Circle","5fnkf9krqr9mikwz9st","I'm a remote worker who would love a library workspace north of Dupont - all the coffee shops are packed and loud.","1764458409056"
"pzxtpay4xmikwz8vn","I wish there was a library more conveniently located north of Dupont Circle","v5kq1ezqpi9mikwz9st","Real estate costs in that area are astronomical - a new library branch would need millions in acquisition and construction funding.","1764458409057"
"pzxtpay4xmikwz8vn","I wish there was a library more conveniently located north of Dupont Circle","7hhka1ohdcgmikwz9st","Kids in these neighborhoods shouldn't have to take two buses to get to a library for homework help or summer reading programs.","1764458409058"
"pzxtpay4xmikwz8vn","I wish there was a library more conveniently located north of Dupont Circle","g6blx2xy89imikwz9st","Mobile library services or pop-up reading rooms could serve this area at a fraction of the cost of a permanent branch.","1764458409059"
"pzxtpay4xmikwz8vn","I wish there was a library more conveniently located north of Dupont Circle","t62emb9ne4omikwz9st","Libraries aren't just about books anymore - they're community centers, job search hubs, and safe spaces. North of Dupont needs this.","1764458409060"
"4kl4fzajacjmihyslzs","Should Alex do more cycling in and around Amsterdam?","pixy7mvtl5fmihysm6u","Alex should do more cycling in and around Amsterdam","1764280059222"
"d7hiqy0g2vdmif4lfba","Should cars be banned from the Georgetown Trader Joe'?","4zkt312nzacmif4lfi9","They should ban cars entirely.","1764108403137"
"d7hiqy0g2vdmif4lfba","Should cars be banned from the Georgetown Trader Joe'?","ve38l1q31kkmif4lfi9","The Georgetown Trader Joe's parking lot is a nightmare.","1764108403137"
"xeobk705rwmif2mjac","What should we do tonight Tuesday, November 25th?","idy84lklx9bmif2mjm4","Lego and boardgames ","1764105095884"
"xeobk705rwmif2mjac","What should we do tonight Tuesday, November 25th?","slprbaehi5mif2mjm4","Minecraft ","1764105095884"
"xeobk705rwmif2mjac","What should we do tonight Tuesday, November 25th?","a368zchvkvnmif2oa4u","movie, but provide titles!","1764105176910"
"l6xnvghyckgmiap60qd","I used AI to remove Swann St on-street parking and it's beautiful","2wm425znucrmiap613h","Imagine how cool it would feel like to walk down this street without worrying about cars.","1763840625677"
"l6xnvghyckgmiap60qd","I used AI to remove Swann St on-street parking and it's beautiful","6h6fed790zhmiap613h","We could use the extra space for community gardens and events!","1763840625677"
"l6xnvghyckgmiap60qd","I used AI to remove Swann St on-street parking and it's beautiful","zi61m6qhe7pmiap613h","It'd be amazing to let kids run and play in the street safely.","1763840625677"
"l6xnvghyckgmiap60qd","I used AI to remove Swann St on-street parking and it's beautiful","tl2r5ugdvzmiapaj9v","We could still leave room for one way traffic","1763840835859"
"l6xnvghyckgmiap60qd","I used AI to remove Swann St on-street parking and it's beautiful","0inhiz0efxlimibygf9x","There will be more space for cooperate retail chains!","1763916693333"
"9y5u7pokicnmi83b978","Is tipping expected when purchasing small items at a local convenience store?","4574rhr6ys2mi83b9dy","If I go to a local corner shop to buy small groceries once in a while, like a $5 bag of cookies, is a tip expected?","1763682985798"
"9y5u7pokicnmi83b978","Is tipping expected when purchasing small items at a local convenience store?","5hobml20tf6mi83b9dy","I feel like I'm getting hostile/cold reactions for not tipping.","1763682985798"
"9y5u7pokicnmi83b978","Is tipping expected when purchasing small items at a local convenience store?","dcz4bprqesbmi83b9dy","If I order something that you need to make like a sandwich then tipping makes sense but if I'm just grabbing something off the shelf that they're just ringing up for me I don't think I need to tip right?","1763682985798"
"9y5u7pokicnmi83b978","Is tipping expected when purchasing small items at a local convenience store?","e03f9wx0n2umi85e85y","I'm too broke to tip","1763686483414"
"mbq6o4hg0lemi6d4bou","Happy birthday Josh!","93ezvk7uqoimi6d4c23","Looking forward to our four 40 yos adventure next year!","1763578526475"
"mbq6o4hg0lemi6d4bou","Happy birthday Josh!","9lzsqxmdxtmi6d4c23","Let's make more music together!","1763578526475"
"mbq6o4hg0lemi6d4bou","Happy birthday Josh!","fdadl25rzvmi6d4c23","You're crushing it as a dad!","1763578526475"
"mbq6o4hg0lemi6d4bou","Happy birthday Josh!","tx9yccwx3wmi6d4c23","Happy birthday Josh!!","1763578526475"
"2dnj6gkpgwlmi6al8y0","Why do people like San Francisco so much?","48ifstp6vtqmi6al95f","it's over priced","1763574277011"
"2dnj6gkpgwlmi6al8y0","Why do people like San Francisco so much?","io0x4eradxhmi6al95f","it's too techy","1763574277011"
"2dnj6gkpgwlmi6al8y0","Why do people like San Francisco so much?","omwauewwwlmmi6al95f","Why does a wework have to be called a vertical village, why can't it just be a wework?","1763574277011"
"2dnj6gkpgwlmi6al8y0","Why do people like San Francisco so much?","rb231u6qcqmi6al95f","it's too car-heavy","1763574277011"
"2dnj6gkpgwlmi6al8y0","Why do people like San Francisco so much?","rgflg0c0okmi74u5yw","The underground culture is incredible","1763625081272"
"2dnj6gkpgwlmi6al8y0","Why do people like San Francisco so much?","suy3czdd9xqmi7lopu2","Someone mentioned the underground culture is amazing, I don't know what that is","1763653380554"
"2dnj6gkpgwlmi6al8y0","Why do people like San Francisco so much?","hmujzic7fdjmi85fbwk","Probably the golden gate bride","1763686534916"
"2dnj6gkpgwlmi6al8y0","Why do people like San Francisco so much?","vvu65s7z0vmic4lsdq","Many Gays. Is nice!","1763927021294"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","p0zrzei7edmmi57utl4","How can we slow this down?","1763509218376"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","idnsae4fz9jmi57yxmb","Gremlins","1763509410227"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","cel4tnpi87wmi5865hz","lethal company","1763509747031"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","0cnn60bmnj1gmi5873en","Dead by daylight","1763509790975"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","mr7pbmw1umhmi589tiw","Baldur's Gate 3","1763509918136"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","4jlb011ga4wmi66up0d","I love this question! 😍","1763567999005"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","agub2q2ymqmi66wrqi","Lethal Company is only available on Windows so it would exclude mac-only ppl","1763568095850"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","c6uxoiafrzvmi66ypxo","Dead by daylight is also windows-only","1763568186828"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","pn2zson4dibmi66yvol","Some of us only have macs","1763568194277"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","eus64gmse3wmi670azl","Vintage Story is a minecraft-spinoff that has a much more ""cozy"" vibe, would be a good option!","1763568260769"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","u1bhl0lm5bfmi6k6h9d","escape simulator 1 and 2","1763590383841"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","f93b6ol0bppmi6k7veh","rust, a survival simulator game","1763590448825"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","d930h6b6ecbmi6k9w3s","tabletop simulator","1763590543048"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","jwbik6o3dqimi6kb36c","no Man's sky","1763590598868"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","tmbt31kj3fdmi6kc2j4","dying light","1763590644688"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","jwjla7bc8fsmi6ki8qp","borderlands 2 and 3","1763590932673"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","rf2m93n6utnmi6rqn8g","I never played it, but Among Us?  Back to Covid times","1763603082016"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","0blo86kxnohwmi6tlw5f","Back for blood","1763606219523"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","65lffqijhn3mi7oqpe7","Tabletop Simulator has a 4-pack purchase.  i can get it cheap(er) through Humble Bundle","1763658512143"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","lkmone5obhlmi7orezy","Tabletop Simulator - Superfight mod!","1763658545326"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","9ymvg6nhrx5mi7otg7w","never mind about the Humble Bundle idea, that is a knockoff","1763658640220"
"zlaxm2jmyimi57ut9f","Best new online co-op escapade experience for people approaching 40?","ngotqhy8izcmi7oukc6","I'm still willing to buy the 4-pack through Steam","1763658692214"
"0riy9dxb435mi556p21","Should we meet up this weekend or Thanksgiving weekend?","ahshi2tlx4gmi556pcx","This weekend","1763504733921"
"0riy9dxb435mi556p21","Should we meet up this weekend or Thanksgiving weekend?","c99vtve5femi5587ze","next weekend","1763504804714"
"0riy9dxb435mi556p21","Should we meet up this weekend or Thanksgiving weekend?","bp82m4etj3mi69zcqw","I (Alex) will be out of town for TG weekend","1763573255240"
"0riy9dxb435mi556p21","Should we meet up this weekend or Thanksgiving weekend?","l98fvpzrzlmi6a9k3e","I’m out next weekend, and have parents in town this weekend.","1763573731322"
"0riy9dxb435mi556p21","Should we meet up this weekend or Thanksgiving weekend?","rgakut118ami6aa40i","How about Dec 6-7?","1763573757138"
"058okeqcniynmi54lopy","Should the basement become a gym room or game room?","a25fwoelwz4mi54lose","I think the basement should become a gym room or game room.","1763503753406"
"058okeqcniynmi54lopy","Should the basement become a gym room or game room?","iqwn1zvxi5mi54p1ct","it's got to be a game room","1763503909661"
"058okeqcniynmi54lopy","Should the basement become a gym room or game room?","2lqpvlq4c5xmi54sh26","I feel like we should be able to fit those two desks with all the computers, a bed, the tiny couch, and the old TV","1763504069982"
"058okeqcniynmi54lopy","Should the basement become a gym room or game room?","gxtumbywlz9mi84v68h","hellar what's up","1763685594449"
"az3w4q0ejukmi54b9d1","Is K-pop demoms hunters a good movie?","5in2s8l7v8gmi54b9gp","very awesome songs","1763503266985"
"az3w4q0ejukmi54b9d1","Is K-pop demoms hunters a good movie?","ls3ed2ju69mi54b9gp","K-pop demoms hunters is a cool movie","1763503266985"
"az3w4q0ejukmi54b9d1","Is K-pop demoms hunters a good movie?","fzbqfhc7t2imi54ifw4","it was over hyped","1763503601908"
"az3w4q0ejukmi54b9d1","Is K-pop demoms hunters a good movie?","ytqcpz1msnfmi54iwhn","I guess also who said that","1763503623419"
"j5gpe4vegojmi53zo07","Is Minecraft the best game to play on Friday night?","ay7joxxd5a8mi53zo4q","I think we should play it next Friday night","1763502726122"
"j5gpe4vegojmi53zo07","Is Minecraft the best game to play on Friday night?","ee6hfphhehmi53zo4q","Minecraft is the best","1763502726122"
"j5gpe4vegojmi53zo07","Is Minecraft the best game to play on Friday night?","1mp5lzmq8rbmi5460x1","Minecraft is the best game to play as a family on Friday night","1763503022629"
"j5gpe4vegojmi53zo07","Is Minecraft the best game to play on Friday night?","m4pr4vi44emi54ev07","No one thinks Minecraft is the best ):","1763503434871"
"j5gpe4vegojmi53zo07","Is Minecraft the best game to play on Friday night?","f31zvnhi595mi54h13w","Minecraft is a great game, but I can't be considered the best.","1763503536092"
"j5gpe4vegojmi53zo07","Is Minecraft the best game to play on Friday night?","2fab05nylsami54hm2h","Mmmmmm hhhh","1763503563257"
"10vplcv885qmi3e0izr","I wish there was a library more conveniently located north of Dupont Circle","top5f3r9oumi3e0jvz","The nearest library from Columbia Heights is a 25-minute walk - that's just not accessible for families with young kids or elderly residents.","1763398631087"
"10vplcv885qmi3e0izr","I wish there was a library more conveniently located north of Dupont Circle","h0byftg4xxemi3e0jvz","DCPL already operates 26 branches on a tight budget - we need to focus on maintaining existing libraries rather than building new ones.","1763398631088"
"10vplcv885qmi3e0izr","I wish there was a library more conveniently located north of Dupont Circle","dcgzidy3ywmmi3e0jvz","A library branch near 14th & Park Road could serve Adams Morgan, Columbia Heights, and Mt Pleasant - three dense neighborhoods with zero library access.","1763398631089"
"10vplcv885qmi3e0izr","I wish there was a library more conveniently located north of Dupont Circle","ov24unfti2bmi3e0jvz","I'm a remote worker who would love a library workspace north of Dupont - all the coffee shops are packed and loud.","1763398631090"
"10vplcv885qmi3e0izr","I wish there was a library more conveniently located north of Dupont Circle","u3256olsudhmi3e0jvz","Real estate costs in that area are astronomical - a new library branch would need millions in acquisition and construction funding.","1763398631091"
"10vplcv885qmi3e0izr","I wish there was a library more conveniently located north of Dupont Circle","o02izxl1otmi3e0jvz","Kids in these neighborhoods shouldn't have to take two buses to get to a library for homework help or summer reading programs.","1763398631092"
"10vplcv885qmi3e0izr","I wish there was a library more conveniently located north of Dupont Circle","e5utajca4gpmi3e0jvz","Mobile library services or pop-up reading rooms could serve this area at a fraction of the cost of a permanent branch.","1763398631093"
"10vplcv885qmi3e0izr","I wish there was a library more conveniently located north of Dupont Circle","p3k21vsaaummi3e0jvz","Libraries aren't just about books anymore - they're community centers, job search hubs, and safe spaces. North of Dupont needs this.","1763398631094"
"v5g97ke4bsomhz0nvno","Should cars be banned entirely in the Georgetown Trader Joe's parking lot?","16rm5qvtsifmhz0nvx3","They should ban cars entirely.","1763134340439"
"v5g97ke4bsomhz0nvno","Should cars be banned entirely in the Georgetown Trader Joe's parking lot?","ybqbdazhwwmhz0nvx3","The Georgetown Trader Joe's parking lot is a nightmare.","1763134340439"
"yifq8tf6kjbmhwnl5wu","Should 17th street in DC be pedestrianized?","63ua85jz7bdmhwnl6cw","17th street is one of the most vibrant streets in the area with lots of local shops and restaurants.","1762991446640"
"yifq8tf6kjbmhwnl5wu","Should 17th street in DC be pedestrianized?","del0ejmna1gmhwnl6cw","The times it's been closed like for the high heel race has been great and fun.","1762991446640"
"yifq8tf6kjbmhwnl5wu","Should 17th street in DC be pedestrianized?","l65rgjfxxmomhwnl6cw","DC needs more pedestrian areas!","1762991446640"
"yifq8tf6kjbmhwnl5wu","Should 17th street in DC be pedestrianized?","ulwsy3mwsohmhwnl6cw","Let's pedestrianize 17th street!","1762991446640"
"yifq8tf6kjbmhwnl5wu","Should 17th street in DC be pedestrianized?","v2noidnefpmhwnl6cw","Many people who live on or near the street don't even have cars.","1762991446640"
"yifq8tf6kjbmhwnl5wu","Should 17th street in DC be pedestrianized?","a8alhtg9slumhwspwne","There are numerous service needs on the road (safeway delivery truck, garbage collection, etc)","1763000065418"
"yifq8tf6kjbmhwnl5wu","Should 17th street in DC be pedestrianized?","mtgxk1uzrubmhwsqjfe","There are underground garages south of P street that only have street access on 17th","1763000094938"
"pf66hsu64umhvbb2ik","Should Q Street be closed during the Dupont Farmer Market?","212du990gqzmhvbb2tf","wont really inconvenience drivers since theres not that many drivers in that area anyways.","1762910353923"
"pf66hsu64umhvbb2ik","Should Q Street be closed during the Dupont Farmer Market?","big7kce2fjwmhvbb2tf","it would make the farmers market better.","1762910353923"
"pf66hsu64umhvbb2ik","Should Q Street be closed during the Dupont Farmer Market?","fsh3tsxpclmhvbb2tf","we should close q street during the dupont farmer market.","1762910353923"
"pf66hsu64umhvbb2ik","Should Q Street be closed during the Dupont Farmer Market?","w19axzou43mhvbb2tf","you also have the metro there.","1762910353923"
"pf66hsu64umhvbb2ik","Should Q Street be closed during the Dupont Farmer Market?","xfr490eskvmhvbb2tf","just adding more walkability to that intersection is a big win.","1762910353923"
"cds6q9ree0emhuv6dk7","I wish there was a library more conveniently located north of Dupont Circle","soq1ruba3cnmhuv6e94","The nearest library from Columbia Heights is a 25-minute walk - that's just not accessible for families with young kids or elderly residents.","1762883261608"
"cds6q9ree0emhuv6dk7","I wish there was a library more conveniently located north of Dupont Circle","ze0xo0xx8jmhuv6e94","DCPL already operates 26 branches on a tight budget - we need to focus on maintaining existing libraries rather than building new ones.","1762883261609"
"cds6q9ree0emhuv6dk7","I wish there was a library more conveniently located north of Dupont Circle","hv6c0dmufs7mhuv6e94","A library branch near 14th & Park Road could serve Adams Morgan, Columbia Heights, and Mt Pleasant - three dense neighborhoods with zero library access.","1762883261610"
"cds6q9ree0emhuv6dk7","I wish there was a library more conveniently located north of Dupont Circle","en37g217p2mhuv6e94","I'm a remote worker who would love a library workspace north of Dupont - all the coffee shops are packed and loud.","1762883261611"
"cds6q9ree0emhuv6dk7","I wish there was a library more conveniently located north of Dupont Circle","jkpkm7s0w9gmhuv6e94","Real estate costs in that area are astronomical - a new library branch would need millions in acquisition and construction funding.","1762883261612"
"cds6q9ree0emhuv6dk7","I wish there was a library more conveniently located north of Dupont Circle","un9c40egtukmhuv6e94","Kids in these neighborhoods shouldn't have to take two buses to get to a library for homework help or summer reading programs.","1762883261613"
"cds6q9ree0emhuv6dk7","I wish there was a library more conveniently located north of Dupont Circle","k8dza19o2nsmhuv6e94","Mobile library services or pop-up reading rooms could serve this area at a fraction of the cost of a permanent branch.","1762883261614"
"cds6q9ree0emhuv6dk7","I wish there was a library more conveniently located north of Dupont Circle","7g7fblcma1kmhuv6e94","Libraries aren't just about books anymore - they're community centers, job search hubs, and safe spaces. North of Dupont needs this.","1762883261615"
"bfrm70r8m06mhs6bad9","we need to have an ""offline"" side projects meetup","hl0bvtv8k7mhs6d6s2","The first meetup was great but a lot of people ended up doing tech-related projects.","1762720655762"
"bfrm70r8m06mhs6bad9","we need to have an ""offline"" side projects meetup","qcim99anejmmhs6d6s2","I feel like that kinda goes against the spirit of the meetup.","1762720655763"
"bfrm70r8m06mhs6bad9","we need to have an ""offline"" side projects meetup","un7yu1tcsximhs6d6s2","Most of us probably do tech-related stuff for our day jobs.","1762720655764"
"bfrm70r8m06mhs6bad9","we need to have an ""offline"" side projects meetup","hlwj9853rrcmhs6d6s2","It'd be fun to have a meetup where it's ""offline"" side projects only.","1762720655765"
"bfrm70r8m06mhs6bad9","we need to have an ""offline"" side projects meetup","j1p04zr03smmhs6d6s2","Examples could include making music, writing poetry, arts and crafts, cooking, etc.","1762720655766"
"d616fc3c-8ccd-4d28-8368-8548579f3572","Cold weather commuters, when do you call it quits for the season?","74e7a7f6-fe44-463c-a413-655dc0f6a92f","I live in eastern Canada and I don’t stop riding all year.","1762473325759"
"d616fc3c-8ccd-4d28-8368-8548579f3572","Cold weather commuters, when do you call it quits for the season?","6bf25bfd-1357-4c8a-9a0e-0bc7ed285e91","I run studded tires and dress for the weather.","1762473325760"
"d616fc3c-8ccd-4d28-8368-8548579f3572","Cold weather commuters, when do you call it quits for the season?","a83d14ca-6119-4988-853f-3f76154501be","If we get more than 20-30cm of snow, I may take a day off, and 90+ km/h winds will keep me at home, but otherwise it’s so worth it.","1762473325761"
"d616fc3c-8ccd-4d28-8368-8548579f3572","Cold weather commuters, when do you call it quits for the season?","d135cc62-acdd-4dc8-9cff-c8c4c27bd676","I love riding year round.","1762473325762"
"d616fc3c-8ccd-4d28-8368-8548579f3572","Cold weather commuters, when do you call it quits for the season?","6c26e008-4d71-4c49-b687-225119646126","Studded tires, bar mitts, neck warmer, balaclava.","1762473329220"
"d616fc3c-8ccd-4d28-8368-8548579f3572","Cold weather commuters, when do you call it quits for the season?","20c558e9-fdd3-4e71-a1cf-5509a7fd7c29","These keep me going through the Montreal winter.","1762473329221"
"d616fc3c-8ccd-4d28-8368-8548579f3572","Cold weather commuters, when do you call it quits for the season?","a65b119f-ffbb-4839-8391-f68bdf69f47c","I actually love biking after it snows.","1762473329222"
"d616fc3c-8ccd-4d28-8368-8548579f3572","Cold weather commuters, when do you call it quits for the season?","4ffcb884-c4d6-4725-a228-82242570ae40","Ice is a different story. My studded tires do a great job but I don't push my luck.","1762473329223"
